id_direccion|Tipo de vialidad|Nombre de la vialidad|Tipo de entre vialidad 1|Nombre de entre vialidad 1|Tipo de entre vialidad 2|Nombre de entre vialidad 2|Tipo de entre vialidad 3|Nombre de entre vialidad 3
2699|TERRACERÍA|CAMINO DE TERRACERIA A LA MARIOLA||NINGUNO||NINGUNO||NINGUNO
2700|CARRETERA|CARRETERA A CHICHIMEQUIAS||NINGUNO||NINGUN0||NINGUNO
2701||DOMICILIO NINGUNO MUNICIPIO DE COLÓN|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2702|CARRETERA|SALIDA A ZAMORANO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2703|CARRETERA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
2704|CAMINO|CAMINO A LA PILA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2705|CAMINO|CAMINO A LA PILA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2706|CARRETERA|CAMINO A LA PILA||NINGUNO||NINGUNO||NINGUNO
2707|CARRETERA|CARRETERA EZEQUIEL MONTES - BERNAL|CAMINO|NINGUNO|CAMINO|NINGUNO|VEREDA|NINGUNO
2708||NINGUNO||NINGUNO||NINGUNO||NINGUNO
2709||CARRETERA SAN JUAN DEL RÍO XILITLA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2710||||NINGUNO||NINGUNO||NINGUNO
2711||CARRETERA SAN JUAN DEL RÍO - XILITLA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2712|CALLE|PEDRO MONTOYA|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2713|CARRETERA|FEDERAL LIBRE 120 SAN JUAN DEL RÍO-XILITLA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2714|CARRETERA|FEDERAL NÚMERO 120 SAN JUAN DEL RIO-XILITLA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2715|CARRETERA|CARRETERA FEDERAL NUMERO 120 SAN JUAN DEL RIO XILITLA KM 75.3 MARGEN IZQUIERDO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2716||CAÑADA DEL ARROYO EL MEMBRILLO, EL PÚLPITO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2717||CARRETERA ARROYO EL MEMBRILLO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2718|PRIVADA|NINGUNO||||||
2719|TERRACERÍA|CHAVARRIAS CADEREYTA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2720|CAMINO|CHAVARRIAS CADEREYTA|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2721|CAMINO|CHAVARRIAS CADEREYTA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2722|CAMINO|CHAVARRIAS CADEREYTA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2723|CARRETERA|ESTATAL SAN JAVIER-CHAVARRIAS|CAMINO|A LA LAJA|VEREDA|NINGUNO|VEREDA|NINGUNO
2724|CARRETERA|CARRETERA BERNAL||NINGUNO||NINGUNO||NINGUNO
2725||CARRETERA TEQUISQUIAPAN TECOZAUTLA HIDALGO||NINGUNO||NINGUNO||NINGUNO
2726||NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2727|CALLE|LABRADORES|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNA
2728|CARRETERA|CALLE DE LAS FUENTES||NINGUNO||NINGUNO||NINGUNO
2729|CARRETERA|CARRETERA A LA CEJA|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|CARRETERA A LA CEJA
2730|CARRETERA|CARRETERA A LA CEJA|CALLE|NINGUNO|CALLE|NINGUNO|CARRETERA|CARRETERA A LA CEJA
2731|CARRETERA|CANTERAS|CAMINO|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
2732|CARRETERA|LA CANTERA|AVENIDA|LA CANTERA||PEÑASCO|CALLE|FUENTES
2733|CARRETERA|DE LOS ARCOS|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2734|CARRETERA|JONICA||NINGUNO||LAS FUENTES||NINGUNA
2735|CARRETERA|CANTERA||NINGUNO||NINGUNO||NINGUNO
2736|CALLE|CALLE CANAL|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNA
2737|CARRETERA|LABRADORES||NINGUNO||NINGUNO||NINGUNA
2738||NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNA
2739||NINGUNO||||||
2740|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|LAS FUENTES
2741||NINGUNO||NINGUNO||NINGUNO||NINGUNA
2742|CARRETERA|CARRETERA A LA CEJA HUIMILPAN|CARRETERA|A LA CEJA HUIMILPAN||LA COYOTERA|CAMINO|A LA BARRANCA
2743|CALLE|BALAUSTRADA|CAMINO|A LAS CANTERAS||NINGUNO||BARRANCA
2744|CALLE|QUEBRADORES|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNA
2745|AVENIDA|LA CANTERA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNA
2746||DE OJO DE AGUA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2747|CALLE|POZOS||NINGUNO||NINGUNO||NINGUNA
2748|CARRETERA|NINGUNO|CAMINO|NINGUNO||NINGUNO||LA BARRANCA
2749|CARRETERA|CARRETERA A HUIMILPAN|CALLE|NINGUNO|CALLE|NINGUNO||
2750|CARRETERA|AVENIDA CANTERA||||||
2751|CALLE|LABRADORES|CALLE|CANTERAS|CALLE|NINGUNO|CAMINO|CANTERAS
2752|CARRETERA|CALLE NINGUNO||NINGUNO||NINGUNO||NINGUNA
2753|CALLE|BALAUSTRADAS|VEREDA||DIAGONAL|DOMICILIO CON OCIDO||NINGUNO
2754|CALLE|FEDERAL 120 SAN JUAN DEL RÍO-XILITLA|CALLE|HACIENDA GRANDE DE LA ASUNCIÓN|CALLE|HEROICO COLEGIO MILITAR|CALLE|FEDERAL 120 SAN JUAN DEL RÍO-XILITLA MARGEN DERECHO
2755|PROLONGACIÓN|NORTE 3|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2756|CAMINO|CAMINO A DOLORES GODOY|VEREDA|NINGUNO|VEREDA|NINGUNO|EJE VIAL|NINGUNO
2757|CALLE|CALLE DE LAS ROSAS|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2758|TERRACERÍA|CAMINO A DOLORES GODOY|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2759|TERRACERÍA|AUTOPISTA MEX- QUERÉTARO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2760|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2761|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2762|CARRETERA|AMEALCO-SAN ILDEFONSO KILÓMETRO 17|CARRETERA|AMEALCO-SAN ILDEFONSO|TERRACERÍA|NINGUNO|BRECHA|NINGUNO
2763|CARRETERA|CARRETERA AMEALCO|CARRETERA|AMEALCO KM 1.8|TERRACERÍA|LOMA DEL CALVARIO|BRECHA|NINGUNO
2764|CARRETERA|KILÓMETRO 21.5|BRECHA|NINGUNO|BRECHA|NINGUNO||NINGUNO
2765|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2766|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|BRECHA|NINGUNO
2767|CARRETERA|QUERÉTARO HUIMLPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2768|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2769|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2770|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2771|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2772|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2773|CARRETERA|ESTATAL LIBRE 400 QUERÉTARO - HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
2774|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
2775|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
2776|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2777|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2778|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2779|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2780|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2781|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2782|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2783|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2784|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2785|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2786|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2787|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2788|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2789|CARRETERA|LA MESITA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2790|CALLE|JUAN ESCUTIA||DOMICILO CONOCIDO||NINGUNO||NINGUNO
2791|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
2792|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
2793|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2794|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
2795|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON|CAMINO|NINGUNO
2796|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON|CAMINO|NINGUNO
2797|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2798|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON
2799|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2800|CARRETERA|QUERETARO- HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2801|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2802|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2803|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2804|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2805|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2806|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2807|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2808|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2809|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2810|CARRETERA|QUERÉTARO HUIMILPAN|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2811|CALLE|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
2812|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2813|CALLE|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
2814|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
2815|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2816|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2817|CALLE|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2818|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON
2819|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|BRECHA|NINGUNO
2820|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|VEREDA|NINGUNO
2821|CALLE|NINGUNO|CAMINO|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON
2822||NINGUNO|CALLE|JOSÉ MARÍA MORELOS Y PAVÓN|CAMINO|NINGUNO|CAMINO|NINGUNO
2823|CALLE|NINGUNO|CALLE|JOSÉ MARÍA MORELOS Y PAVÓN|CALLE|NINGUNO|CALLE|NINGUNO
2824|CALLE|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNOA
2825|CALLE|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
2826|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|JOSE MARIA MORELOS Y PAVON|CALLE|JOSE MARIA MORELOS Y PAVON
2827|CARRETERA|LA MESITA|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
2828|CARRETERA|FELIPE CARRILLO PUERTO-PETO|CARRETERA|CARRILLO PUERTO- PETO||||
2829|AVENIDA|70 (SUR)|CALLE|21 SUR|CALLE|19 SUR|AVENIDA|65 SUR
2830|CARRETERA|CARRETERA CHETUMAL - CANCÚN|CARRETERA|CHETUMAL-CANCUN|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
2831|CALLE|MOCTEZUMA|CALLE|GENERAL IGNACIO ALTAMIRANO|CALLE|PEDRO MONTOYA|CALLE|EJE VIAL PONCIANO ARRIAGA
2832|CALLE|TEJEDORES|CALLE|CALLE CUARTA|CALLE|SEGUNDA DE TEJEDORES|CALLE|INSURGENTES
2833|AVENIDA|HERNÁN CORTÉS|CALLEJÓN|DEL POTOSÍ RÍO VERDE|CALLE|MINIATURA|CALLE|LAS MORENAS
2834|BOULEVARD|MANUEL GÓMEZ MORÍN|CALLE|A PEÑASCO|CALLE|NINGUNO|CALLE|BUGAMBILIA
2835|BOULEVARD|MANUEL GÓMEZ MORÍN|CALLE|FERROCARRIL SAN LUIS LAREDO|CALLE|JOSEFA ORTIZ DE DOMÍNGUEZ|CALLE|ZEUZ
2836|BOULEVARD|MANUEL GÓMEZ MORÍN|AVENIDA|DEL SAUCE||NINGUNO||NINGUNO
2837|CALLE|4|CALLE|PASAJE D|AVENIDA|VASCO DE QUIROGA|CALLE|5
2838|CALLE|ORO|OTRA (ESPECIFICAR)|LIBRAMIENTO NORTE|CALLE|ARSENICO||
2839|CALLE|MELCHOR OCAMPO|CALLE|MARIANO OTERO|CALLE|MARIANO ÁVILA|AVENIDA|SANTOS DEGOLLADO
2840|CALLE|N. Y. DOMÍNGUEZ|CALLE|LUIS DE VELASCO|CALLE|BASALENQUE|CALLE|JUAN RUIZ DE ALARCÓN
2841|CALLE|FRANCISCO PEÑA|CALLE|INGENIERO VALENTÍN GAMA|CALLE|EUCALIPTOS|AVENIDA|HIMNO NACIONAL
2842|CALLE|ALBERTO COSSÍO|CALLE|ANTONIO DE LA LUZ G.|AVENIDA|JESÚS GOYTORTUA|AVENIDA|JESÚS GOYTORTUA
2843|AVENIDA|Cuauhtémoc|CERRADA|De Jacarandas|CALLE|Naranjos|AVENIDA|Venustiano Carranza
2844|CALLE|LATERAL SALVADOR NAVA MARTÍNEZ|ANDADOR|NINGUNO|CALLE|GEÓLOGOS|CALLE|CIENTIFICOS
2845|CALLE|FUENTE DE LOS OLIVOS|CALLE|FUENTE DEL PARQUE|CALLE|FUENTE DE LA LLUVIA|CALLE|FUENTE DE LA PRIMAVERA
2846|CALLE|Eje 122|AVENIDA|Industrias|CALLE|San Luis Potosí-México|OTRA (ESPECIFICAR)|Ninguno
2847|CALLE|EJE 110|AVENIDA|CONTROL|AVENIDA|PRODUCCIÓN|CALLE|EJE 114
2848|AVENIDA|DESARROLLO|PRIVADA|EJE 108|CALLE|EJE 110|CALLE|CHICHIMECAS
2849|CALLE|EJE 102|AVENIDA|INDUSTRIAS|CALLE|PROGRESO|CALLE|EJE 104
2850|CALLE|AVENIDA ANDALUCÍA|CALLE|LOMBARDO|CALLE|GRAUSS||
2851|CAMINO|EJIDO PALMA CRUZ|CAMINO|EJIDO LA PALMA||NINGUNO||NINGUNO
2852|AVENIDA|SOLEDAD|CALLE|BLAS ESCONTRÍA|CALLE|MIGUEL HIDALGO|AVENIDA|SOLEDAD
2853|CARRETERA|CARRETERA FEDERAL LIBRE 57 TRAMO SAN LUIS POTOÍ MATEHUALA KILÓMETRO 34||NINGUNO||NINGUNO||NINGUNO
2854|CARRETERA|CARRETERA SAN LUIS MATEHUALA||NINGUNO||NINGUNO||NINGUNA
2855|CARRETERA|ESTATAL LIBRE SN SOLEDAD CERRO DE SAN PEDRO KILÓMETRO 3 + 470||NINGUNO||NINGUNO||NINGUNO
2856|CALLE|San Nicolás|PRIVADA|Camino de la Abundancia|CALLE|Juárez|PRIVADA|Ninguno
2857|CALLE|DE LA VICTORIA||NINGUNO||NINGUNO||NINGUNO
2858|CARRETERA|CARRETERA FEDERAL SAN LUIS POTOSÍ ZACATECAS||NINGUNO||NINGUNO||NINGUNO
2859|CARRETERA|FEDERAL LIBRE 70 TRAMO SAN LUIS POTOSÍ RIOVERDE KILÓMETRO 305||NINGUNO||NINGUNO||NINGUNO
2860|CARRETERA|CHARCAS SANTO DOMINGO||NINGUNO||NINGUNO||NINGUNO
2861|CAMINO|A CERRO DE SAN PEDRO||NINGUNO||NINGUNO||NINGUNO
2862|AVENIDA|DE LAS AMÉRICAS|CALLE|COLOMBIA|CALLE|ALMAGRES|CALLE|BRASIL
2863|CALLE|JUÁREZ|CALLE|MARIANO ARISTA|CALLE|5 DE FEBRERO|CALLE|ALTAMIRANO
2864|CARRETERA|CARRETERA ESTATAL LIBRE 29 TRAMO MATEHUALA - LA POZA KILÓMETRO 6 + 500|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
2865|CARRETERA|FEDRAL LIBRE 61 TRAMO MATEHUALA DOCTOR ARROYO||NINGUNO||NINGUNO||NINGUNO
2866|CALLE|JULIÁN CARRILLO|CALLE|MAGDALENO CEDILLO|CALLE|OBREGON ORIENTE|CALLE|BENEMERITO DE LAS AMERICAS
2867|CALLE|ÁLVARO OBREGÓN|CALLE|CUAUHTÉMOC|CALLE|CRUZ VERDE|CALLE|AGUSTIN DE ITURBIDE
2868|BRECHA|CAMINO DE MICROONDAS TELMEX|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|SIN NOMBRE
2869|CAMINO|PARADITA DEL REFUGIO A EL DURAZNO MARGEN DERECHO||NINGUNO||NINGUNO||NINGUNO
2870|CALLE|PEDRO ANTONIO DE LOS SANTOS|CALLE|TOLTECAS|PRIVADA|PEDRO ANTONIO DE LOS SANTOS||NINGUNO
2871|BOULEVARD|LAZARO CARDENAS|CALLE|MADERO|CALLE|GUERRERO|CALLE|DERECHO DE VÍA
2872|CALLE|FRANCISCO I. MADERO|CALLE|NARANJAL|CALLE|NINGUNO|CALLE|NINGUNO
2873|CALLE|MIGUEL HIDALGO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2874|CARRETERA|CARRETERA VALLES TAMPICO|CARRETERA|VALLES-TAMPICO|CARRETERA|VALLES-TAMPICO|CARRETERA|VALLES TAMPICO
2875|CARRETERA|VALLES TAMPICO||||||
2876|CARRETERA|VALLES-TAMPICO||NINGUNO||NINGUNO||NINGUNO
2877|OTRA (ESPECIFICAR)|DOMICILIO CONOCIDO||||||
2878|CALLE|NINGUNO|CALLE||CALLE|NINGUNO||
2879|CALLE|CALLE DIAZ|CALLE|23 DE NOVIEMBRE|CALLE|NINGUNO|CALLE|ROSARIO CASTELLANOS
2880|CALLE|NINGUNO|CALLE||CALLE|NINGUNO|CALLE|NINGUNO
2881|CALLE|NINGUNO|CALLE||CALLE|NINGUNO|CALLE|NINGUNO
2882|CALLE|NINGUNO|CALLE||||CALLE|NINGUNO
2883|CALLE|23 DE NOVIEMBRE|CALLE||CALLE|NINGUNO|CALLE|NINGUNO
2884|CALLE|CALLE FRANCISCO VILLA|CALLE||CALLE||OTRA (ESPECIFICAR)|
2885||BANCO DE ARENA EL ZORRO|CALLE||||CALLE|NINGUNO
2886|CALLE|QUERETARO|CALLE|||||
2887|CALLE|PROLONGACIÓN DON ANTONIO ESPER||NINGUNO||NINGUNO||NINGUNO
2888|CALLE|IGNACIO COMONFORT|CALLE|GUSTAVO DÍAZ ORDAZ|CALLE|MARIANO ABASOLO|CALLE|LERDO DE TEJADA
2889|CALLE|GUSTAVO DÍAZ ORDAZ|CALLE|LÁZARO CÁRDENAS|CALLE|GUSTAVO DIAZ ORDAZ|CALLE|LERDO DE TEJADA
2890|CALLE|MORELOS|CALLE|NICOLÁS BRAVO|CALLE|RAFAEL NIETO|CALLE|GENERAL IGNACIO ALLENDE
2891|CARRETERA|CARRETERA LIBRE A CERRITOS|CARRETERA|ANTIGUA SAN LUIS CERRITOS KM 20+500 MARGEN IZQUIERDO||||
2892|CAMINO|CARRIZAL A SAN VICENTE DE LA CRUZ MÁRGEN||NINGUNO||NINGUNO||NINGUNA
2893|CALLE|MIGUEL HIDALGO||||||
2894|CARRETERA|ENTRADA A JESÚS MARÍA CARRETERA A VILLA DE REYES||NINGUNO||NINGUNO||NINGUNA
2895|CALLE|NEGRETE|CALLE|AQUILES SERDÁN|CALLE|HIMNO NACIONAL||NINGUNO
2896|CARRETERA|ESTATAL LIBRE SN TRAMO TRAMO SANTO DOMINGO VILLA DE ZARAGOZA||NINGUNO||NINGUNO||NINGUNO
2897|CAMINO|VILLA DE ZARAGOZA LA SALITRERA MARGEN DERECHO KILÓMETRO 16||NINGUNO||NINGUNO||NINGUNO
2898|CALLE|JUSTO SIERRA||NINGUNO||NINGUNO||NINGUNA
2899|CAMINO|CALLE NINGUNO||NINGUNO||NINGUNO||NINGUNO
2900|CALLE|BENITO CRUZ FLORES YÁÑEZ|CAMINO|NINGUNO|CALLE|JUSTO SIERRA|CAMINO|BENITO CRUZ FLORES
2901|CALLE|ARQUITECTOS|CALLE|BACHILLERES|CALLE|AGRONOMOS|CALLE|MATEMATICOS
2902|CALLE|EMILIANO ZAPATA|CAMINO|LÁZARO CÁRDENAS|CALLE|NINGUNO|CALLE|FRANCISCO JAVIER MINA
2903|PRIVADA|PRIVADA EL NARANJITO||NINGUNO|PRIVADA|EL NARANJITO|CAMINO|RIO VERDE
2904|CALLE|FRANCISCO JAVIER MINA|CALLE|LÁZARO CÁRDENAS|CALLE|EMILIANO ZAPATA|CALLE|EMILIANO ZAPATA
2905|CALLE|FRANCISCO JAVIER MINA|CAMINO|NINGUNO|CALLE|NINGUNO|CALLE|EMILIANO ZAPATA
2906|CAMINO|CAMINO A SOTO|CAMINO|NINGUNO|CAMINO|RIO VERDE|PRIVADA|EL NARANJITO
2907|CALLE|PROGRESO||||||
2908|CAMINO|PORFIRIO DIAZ|CAMINO|LÁZARO CÁRDENAS|CAMINO|NINGUNO||RAMONAL
2909|CALLE|CALZADA DE GUADALUPE|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO
2910|CAMINO|REFORMA||NINGUNO|CAMINO|CAMINO AL PATOL||NINGUNO
2911|CALLE|FRANCISCO JAVIER MINA|CALLE|NINGUNO|CAMINO|LAZARO CARDENAS|CALLE|EMILIANO ZAPATA
2912|CALLE|MATEMATICOS|CALLE|AGRÓNOMOS|CALLE|BACHILLERES|CALLE|ARQUITECTOS
2913|CALLE|MORELOS||||||
2914|CALLE|DOM. NINGUNO||||||
2915|CALLE|JOSÉ MARÍA MORELOS SUR|CALLE|MARIANO JIMÉNEZ|CALLE|PLAZA COLÓN|CALLE|JOSE MARIA MORELOS SUR
2916|CAMINO|LA ALAMEDA ÁLAMOS DE MARTÍNEZ MARGEN IZQUIERDO KILÓMETRO 6||NINGUNO||NINGUNO||NINGUNO
2917|CARRETERA|FEDERAL DE CUOTA SN RIOVERDE CERRITOS KILÓMETRO 1 + 200||NINGUNO||NINGUNO||NINGUNO
2918||NINGUNO||NINGUNO||NINGUNO||NINGUNO
2919|OTRA (ESPECIFICAR)|RUIZ|CALLE|GUADALUPE|CALLE|ALDAMA|CALLE|DIEZ GUTIERREZ
2920|PRIVADA|EDIFICIO PLAZA KRISTAL|CALLE|JOSE MA. MORELOS|CALLE|MIGUEL HIDALGO|CALLE|MARIANO JIMENEZ
2921|CALLE|CALLE AMADO NERVO|CALLE||CALLE||CALLE|
2922|CALLE|DOMICILIO CONOCIDO|AVENIDA||CALLE||CALLE|
2923|CALLE|DOMICILIO CONOCIDO|CALLE||AVENIDA||CALLE|
2924||NINGUNO||||||
2925||NINGUNO||||||
2926||NINGUNO||||||
2927||NINGUNO||||||
2928|CARRETERA|MÉXICO LAREDO||||||
2929|CARRETERA|MÉXICO LAREDO||||||
2930||NINGUNO||||||
2931|CARRETERA|MÉXICO LAREDO||||||
2932|CARRETERA|MÉXICO LAREDO||||||
2933||NINGUNO||||||
2934||NINGUNO||||||
2935|CARRETERA|MÉXICO LAREDO||||||
2936||NINGUNO||||||
2937||NINGUNO||||||
2938||NINGUNO||||||
2939||NINGUNO||||||
2940||NINGUNO||||||
2941||NINGUNO||||||
2942||NINGUNO||||||
2943||NINGUNO||||||
2944|CARRETERA|MÉXICO LAREDO||||||
